cif,formula,energy,formation_energy,formation_energy_per_atom,uid
Ag2C2N2O2_11_215.vasp,Ag2C2N2O2,-36.28708776,-5.916560960000002,-0.7395701200000002,215
Ag2C2N2O2_129_216.vasp,Ag2C2N2O2,-31.62766857,-1.257141770000004,-0.1571427212500005,216
Ag2C2N4Cl2F4_2_217.vasp,Ag2C2N4Cl2F4,-38.63847928,-5.23898740125,-0.3742133858035714,217
Ag2C2O2F2_31_218.vasp,Ag2C2O2F2,-26.80318359,-2.464451680000004,-0.3080564600000004,218
Ag2C2O4_2_219.vasp,Ag2C2O4,-33.07783246,-6.247951690000004,-0.7809939612500005,219
Ag2C2S2Br2_31_220.vasp,Ag2C2S2Br2,-15.70668101,9.18820231,1.1485252887500002,220
Ag2C2S2Cl2_31_221.vasp,Ag2C2S2Cl2,-16.84542731,8.07954265375,1.00994283171875,221
Ag2C2S2F2_31_222.vasp,Ag2C2S2F2,-18.71196239,5.935373224999999,0.7419216531249999,222
Ag2C2S2I2_31_223.vasp,Ag2C2S2I2,-14.46996418,9.813302575,1.226662821875,223
Ag2C2S2N2_31_224.vasp,Ag2C2S2N2,-30.69439407,-0.0152635650000014,-0.0019079456250001,224
Ag2C2S2O6F6_147_225.vasp,Ag2C2S2O6F6,-60.42806414,-29.622807445,-1.645711524722222,225
Ag2C2S4O12F6_7_226.vasp,Ag2C2S4O12F6,-93.98930043,-53.96326499,-2.075510191923077,226
Ag2C4Br2N2F4_2_227.vasp,Ag2C4Br2N2F4,-51.3468305,-3.423805945000012,-0.2445575675000008,227
Ag2C4N2Cl2F4_2_228.vasp,Ag2C4N2Cl2F4,-52.21257302,-4.259461821250007,-0.304247272946429,228
Ag2C4O8F4_14_229.vasp,Ag2C4O8F4,-76.52411104,-25.44204384,-1.4134468799999995,229
Ag2C4S8F4_2_230.vasp,Ag2C4S8F4,-54.16125831,-1.8447762900000055,-0.1024875716666669,230
Ag2C6Cl2F4_2_232.vasp,Ag2C6Cl2F4,-51.39356329,11.113167228749994,0.7937976591964281,232
Ag2C6I2F4_2_233.vasp,Ag2C6I2F4,-48.93016921,12.934858099999992,0.9239184357142852,233
Ag2C6N8O10_2_235.vasp,Ag2C6N8O10,-134.3989071,-37.16551767,-1.4294429873076924,235
Ag2C8Br4O4_2_236.vasp,Ag2C8Br4O4,-79.05256095,8.713132359999989,0.4840629088888882,236
Ag2C8Cl2F8_2_237.vasp,Ag2C8Cl2F8,-76.03671979,6.266109638749981,0.3133054819374991,237
Ag2C8I2F8_2_238.vasp,Ag2C8I2F8,-73.72579352,7.935332700000004,0.3967666350000002,238
Ag2C8N6_31_239.vasp,Ag2C8N6,-95.5368168,5.109973150000002,0.3193733218750001,239
Ag2Cl2_129_245.vasp,Ag2Cl2,-0.00279315,2.06322023875,0.5158050596875,245
Ag2Cl2_164_246.vasp,Ag2Cl2,-0.1518406,1.91417278875,0.4785431971875,246
Ag2Cl2_51_247.vasp,Ag2Cl2,-0.17586779,1.89014559875,0.4725363996875,247
Ag2Cl2_67_248.vasp,Ag2Cl2,-0.01909087,2.04692251875,0.5117306296875,248
Ag2Cl2O2_59_240.vasp,Ag2Cl2O2,-5.1041645,-0.810107351250001,-0.1350178918750001,240
Ag2Cl2O4_11_241.vasp,Ag2Cl2O4,-11.83815615,-5.31605524125,-0.66450690515625,241
Ag2Cl2O4_11_242.vasp,Ag2Cl2O4,-11.98341734,-5.461316431250001,-0.6826645539062501,242
Ag2Cl2O4_1_244.vasp,Ag2Cl2O4,-9.96883969,-3.44673878125,-0.4308423476562499,244
Ag2Cl2O4_67_243.vasp,Ag2Cl2O4,-9.70308707,-3.1809861612500008,-0.3976232701562501,243
Ag2Cl4_14_250.vasp,Ag2Cl4,-0.5380361,1.5425065374999998,0.2570844229166666,250
Ag2Cl4O12_4_249.vasp,Ag2Cl4O12,-36.17429039,-20.72548519250001,-1.1514158440277782,249
Ag2Cl6_162_251.vasp,Ag2Cl6,0.41920291,2.51427479625,0.31428434953125,251
Ag2Cl6_191_252.vasp,Ag2Cl6,1.32799297,3.42306485625,0.42788310703125,252
Ag2F2_1_255.vasp,Ag2F2,-1.74962627,0.0387527699999998,0.0096881924999999,255
Ag2F2_129_253.vasp,Ag2F2,-1.22038441,0.5679946299999998,0.1419986574999999,253
Ag2F2_164_254.vasp,Ag2F2,-1.4089532,0.3794258399999999,0.0948564599999999,254
Ag2F2_2_256.vasp,Ag2F2,-1.74440833,0.0439707099999999,0.0109926774999999,256
Ag2F2_51_257.vasp,Ag2F2,-1.74618232,0.0421967199999999,0.0105491799999999,257
Ag2F2_67_258.vasp,Ag2F2,-1.13376352,0.6546155199999999,0.1636538799999999,258
Ag2F4_14_259.vasp,Ag2F4,-3.92368978,-2.39841584,-0.3997359733333334,259
Ag2F6_162_261.vasp,Ag2F6,-4.16841565,-2.90624681,-0.36328085125,261
Ag2F6_191_260.vasp,Ag2F6,-2.65036197,-1.38819313,-0.17352414125,260
Ag2Ge2O6_1_262.vasp,Ag2Ge2O6,-33.10771984,-23.941571000000003,-2.3941571,262
Ag2Ge2O6_51_263.vasp,Ag2Ge2O6,-33.15715287,-23.99100403,-2.399100403,263
Ag2Ge2S6_51_264.vasp,Ag2Ge2S6,-21.5826302,-11.490670245,-1.1490670245,264
Ag2H12C16N8_2_265.vasp,Ag2H12C16N8,-215.91269209,-10.310909990000027,-0.2713397365789481,265
Ag2H12C6S2N4_2_266.vasp,Ag2H12C6S2N4,-120.74217525,-25.752670815000016,-0.9904873390384622,266
Ag2H2_129_270.vasp,Ag2H2,-3.28565704,1.7486714199999995,0.4371678549999999,270
Ag2H2_164_268.vasp,Ag2H2,-3.77047738,1.2638510799999991,0.3159627699999998,268
Ag2H2_2_269.vasp,Ag2H2,-3.75497083,1.2793576299999994,0.3198394074999998,269
Ag2H2O4_1_267.vasp,Ag2H2O4,-20.23010088,-10.7396849,-1.3424606125,267
Ag2H4_2_282.vasp,Ag2H4,-8.48737516,-0.4702023799999999,-0.0783670633333333,282
Ag2H4Br2N6_1_271.vasp,Ag2H4Br2N6,-49.42649018,-24.118805425000005,-1.722771816071429,271
Ag2H4C4Br2N2_2_272.vasp,Ag2H4C4Br2N2,-58.18130626,-3.7663828650000113,-0.2690273475000008,272
Ag2H4C4I2N2_2_273.vasp,Ag2H4C4I2N2,-56.99549968,-3.192192850000005,-0.2280137750000003,273
Ag2H4C4N2Cl2_2_274.vasp,Ag2H4C4N2Cl2,-59.10958229,-4.664572251250007,-0.3331837322321433,274
Ag2H4C4O8_14_275.vasp,Ag2H4C4O8,-81.47037849,-23.896412450000007,-1.3275784694444448,275
Ag2H4C4S4N4Cl2_4_276.vasp,Ag2H4C4S4N4Cl2,-82.57311789,-17.286123131250022,-0.8643061565625011,276
Ag2H4C4S8_2_277.vasp,Ag2H4C4S8,-60.37902004,-1.5706391800000077,-0.0872577322222226,277
Ag2H4C6Br2_1_278.vasp,Ag2H4C6Br2,-57.14699045,11.821552265,0.844396590357143,278
Ag2H4C6Cl2_2_279.vasp,Ag2H4C6Cl2,-58.11742432,10.881205038749997,0.7772289313392855,279
Ag2H4C6I2_2_280.vasp,Ag2H4C6I2,-55.88617114,12.470755010000005,0.8907682150000004,280
Ag2H4I2N6_2_281.vasp,Ag2H4I2N6,-48.25888523,-23.56281704,-1.68305836,281
Ag2H6Br2N2_11_283.vasp,Ag2H6Br2N2,-36.04288321,-19.289733715,-1.6074778095833333,283
Ag2H6C2N4_11_284.vasp,Ag2H6C2N4,-62.09548128,-19.23577549,-1.3739839635714286,284
Ag2H8C10S2N2O6_1_286.vasp,Ag2H8C10S2N2O6,-151.13961224,-20.55573673500001,-0.6851912245000004,286
Ag2H8C12N10_2_287.vasp,Ag2H8C12N10,-185.77145747,-21.011292440000005,-0.6566028887500002,287
Ag2H8C12N6O6_2_288.vasp,Ag2H8C12N6O6,-192.70637412,-32.799457390000015,-0.9646899232352946,288
Ag2H8C14N8_2_289.vasp,Ag2H8C14N8,-187.63388242,-8.32009807,-0.2600030646875,289
Ag2H8C2N8_2_290.vasp,Ag2H8C2N8,-93.42763668,-36.04770699000001,-1.8023853495000004,290
Ag2H8C6Br2N2_2_291.vasp,Ag2H8C6Br2N2,-89.08449242,-8.381571275000013,-0.4190785637500006,291
Ag2H8C6I2N2_2_292.vasp,Ag2H8C6I2N2,-88.00602228,-7.914717699999997,-0.3957358849999998,292
Ag2H8C6N2Cl2_2_293.vasp,Ag2H8C6N2Cl2,-89.93561119,-9.202603401250016,-0.4601301700625008,293
Ag2H8C8Br2_2_294.vasp,Ag2H8C8Br2,-87.61426001,7.642280455000005,0.3821140227500003,294
Ag2H8C8I2_2_295.vasp,Ag2H8C8I2,-86.45907843,8.185845470000004,0.4092922735000002,295
Ag2I1Br3_1_309.vasp,Ag2I1Br3,1.66925704,3.3838181075,0.5639696845833333,309
Ag2Hg2As2S6_7_296.vasp,Ag2Hg2As2S6,-15.32503138,-1.4994019049999991,-0.1249501587499999,296
Ag2Hg2S2Br2_26_297.vasp,Ag2Hg2S2Br2,0.15081204,4.80599275,0.60074909375,297
Ag2Hg2S2Cl2_26_298.vasp,Ag2Hg2S2Cl2,-0.75655499,3.92871236375,0.4910890454687499,298
Ag2Hg2S2F2_26_299.vasp,Ag2Hg2S2F2,-2.48271633,1.924916675,0.240614584375,299
Ag2Hg2S2I2_26_300.vasp,Ag2Hg2S2I2,1.30681387,5.350378015,0.6687972518749999,300
Ag2Hg2Se2Br2_26_301.vasp,Ag2Hg2Se2Br2,1.44482963,7.077421054999999,0.8846776318749999,301
Ag2Hg2Se2Cl2_26_302.vasp,Ag2Hg2Se2Cl2,0.53089499,6.193573058749999,0.7741966323437499,302
Ag2Hg2Se2F2_26_303.vasp,Ag2Hg2Se2F2,-1.20893394,4.176109779999999,0.5220137224999999,303
Ag2Hg2Se2I2_26_304.vasp,Ag2Hg2Se2I2,2.60950193,7.630476789999999,0.95380959875,304
Ag2Hg2Te2Br2_26_305.vasp,Ag2Hg2Te2Br2,2.85651478,7.376709114999999,0.922088639375,305
Ag2Hg2Te2Cl2_26_306.vasp,Ag2Hg2Te2Cl2,1.92696528,6.477246258749999,0.8096557823437499,306
Ag2Hg2Te2F2_26_307.vasp,Ag2Hg2Te2F2,0.17744717,4.450093799999999,0.5562617249999999,307
Ag2Hg2Te2I2_26_308.vasp,Ag2Hg2Te2I2,4.05613001,7.964707779999999,0.9955884725,308
Ag2I1O6_162_310.vasp,Ag2I1O6,-17.50853464,-9.086506200000002,-1.0096118000000005,310
Ag2I2_129_315.vasp,Ag2I2,1.68348268,3.10779286,0.776948215,315
Ag2I2_164_316.vasp,Ag2I2,1.61586274,3.04017292,0.76004323,316
Ag2I2_51_317.vasp,Ag2I2,2.0766926,3.50100278,0.875250695,317
Ag2I2_67_318.vasp,Ag2I2,1.96508317,3.38939335,0.8473483374999999,318
Ag2I2Br4_1_311.vasp,Ag2I2Br4,2.2929169,3.68611229,0.4607640362499999,311
Ag2I2N2_2_312.vasp,Ag2I2N2,-5.37957368,1.81342629,0.3022377149999999,312
Ag2I2N2_59_313.vasp,Ag2I2N2,-4.42606118,2.76693879,0.461156465,313
Ag2I2O2_59_314.vasp,Ag2I2O2,-3.58425599,0.0680979499999998,0.0113496583333333,314
Ag2I4_14_320.vasp,Ag2I4,3.06495536,3.86209158,0.64368193,320
Ag2I4O12_4_319.vasp,Ag2I4O12,-39.52014619,-25.35474741,-1.4085970783333337,319
Ag2I6_162_321.vasp,Ag2I6,4.6563584,4.82632066,0.6032900825,321
Ag2I6_191_322.vasp,Ag2I6,5.48724511,5.65720737,0.70715092125,322
Ag2Ir2F14_26_323.vasp,Ag2Ir2F14,-26.13573687,-23.31729834,-1.2954054633333334,323
Ag2Mo1O4_111_324.vasp,Ag2Mo1O4,-20.77825384,-11.995674660000002,-1.713667808571429,324
Ag2Mo1O4_1_325.vasp,Ag2Mo1O4,-21.06299634,-12.280417160000002,-1.754345308571429,325
Ag2Mo1S4_111_326.vasp,Ag2Mo1S4,-13.58236045,-4.182573859999998,-0.5975105514285711,326
Ag2Mo1Se4_111_327.vasp,Ag2Mo1Se4,-10.18868126,1.1659267600000014,0.1665609657142859,327
Ag2Mo6P4O28_11_328.vasp,Ag2Mo6P4O28,-200.54433153,-142.30788867,-3.5576972167500003,328
Ag2N12_31_329.vasp,Ag2N12,-70.78406822,-34.12044534,-2.4371746671428567,329
Ag2N2_129_333.vasp,Ag2N2,-5.21066462,2.609509309999999,0.6523773274999998,333
Ag2N2Cl2_59_330.vasp,Ag2N2Cl2,-6.55088606,1.2838171187499992,0.2139695197916665,330
Ag2N2O2F2_31_331.vasp,Ag2N2O2F2,-21.18474221,-11.39962962,-1.4249537025,331
Ag2N2O4_5_332.vasp,Ag2N2O4,-26.38010721,-14.10384576,-1.7629807199999998,332
Ag2N4O10_1_334.vasp,Ag2N4O10,-61.01730958,-36.28822706,-2.2680141912500003,334
Ag2N6_49_335.vasp,Ag2N6,-34.32990794,-14.97235443,-1.87154430375,335
Ag2O1_191_336.vasp,Ag2O1,0.37943779,3.5449438099999995,1.1816479366666666,336
Ag2O2_10_339.vasp,Ag2O2,-4.69953876,-0.4200108600000005,-0.1050027150000001,339
Ag2O2_164_338.vasp,Ag2O2,-3.80902401,0.4705038899999998,0.1176259724999999,338
Ag2O2F2_59_337.vasp,Ag2O2F2,-6.63246902,-2.6160462200000003,-0.4360077033333334,337
Ag2O4_14_343.vasp,Ag2O4,-8.85581775,-2.34824609,-0.3913743483333333,343
Ag2O4_2_344.vasp,Ag2O4,-9.12886771,-2.62129605,-0.4368826749999999,344
Ag2O4F2_11_340.vasp,Ag2O4F2,-13.90818086,-7.6637143,-0.9579642875,340
Ag2O4F2_17_341.vasp,Ag2O4F2,-14.43065619,-8.186189630000001,-1.0232737037500002,341
Ag2O4F2_4_342.vasp,Ag2O4F2,-14.50260046,-8.2581339,-1.0322667375,342
Ag2O5_21_345.vasp,Ag2O5,-8.81778739,-1.1961938500000002,-0.1708848357142857,345
Ag2S1_191_374.vasp,Ag2S1,0.06991379,3.3897216625000004,1.1299072208333334,374
Ag2S1Br1Cl3_1_371.vasp,Ag2S1Br1Cl3,-2.27452791,1.059295138125,0.151327876875,371
Ag2S1Br2_1_372.vasp,Ag2S1Br2,-1.06514316,2.2391073175,0.4478214635,372
Ag2S1O4_21_373.vasp,Ag2S1O4,-19.25187813,-11.4759827375,-1.639426105357143,373
Ag2S2_10_383.vasp,Ag2S2,-2.81956914,1.768562465,0.44214061625,383
Ag2S2_129_384.vasp,Ag2S2,-2.1557842,2.432347405,0.6080868512500001,384
Ag2S2_164_386.vasp,Ag2S2,-2.32370875,2.264422855,0.56610571375,386
Ag2S2_187_385.vasp,Ag2S2,-2.79266235,1.795469255,0.44886731375,385
Ag2S2_59_387.vasp,Ag2S2,-2.55914987,2.028981735,0.50724543375,387
Ag2S2Br2_59_376.vasp,Ag2S2Br2,-2.93161624,1.64095797,0.273492995,376
Ag2S2Br2N2_31_375.vasp,Ag2S2Br2N2,-13.69485393,-3.353589930000002,-0.4191987412500002,375
Ag2S2Cl2_59_377.vasp,Ag2S2Cl2,-3.60311132,0.9995495337499998,0.1665915889583333,377
Ag2S2F2_59_378.vasp,Ag2S2F2,-5.07675586,-0.7517293549999993,-0.1252882258333332,378
Ag2S2I2_59_380.vasp,Ag2S2I2,-2.08116661,1.879791035,0.3132985058333333,380
Ag2S2I2N2_31_379.vasp,Ag2S2I2N2,-12.29086907,-2.561221634999999,-0.3201527043749999,379
Ag2S2N2Cl2_31_381.vasp,Ag2S2N2Cl2,-14.85193055,-4.48057990625,-0.56007248828125,381
Ag2S2N2F2_31_382.vasp,Ag2S2N2F2,-17.85175565,-7.758039355000001,-0.969754919375,382
Ag2S4_11_394.vasp,Ag2S4,-5.90146066,1.223318410000001,0.2038864016666668,394
Ag2S4_14_393.vasp,Ag2S4,-7.71791654,-0.5931374699999994,-0.0988562449999999,393
Ag2S4_6_395.vasp,Ag2S4,-7.75500622,-0.6302271499999996,-0.1050378583333332,395
Ag2S4Br2_1_388.vasp,Ag2S4Br2,-9.25401063,-2.144788954999999,-0.2680986193749999,388
Ag2S4Cl2_1_389.vasp,Ag2S4Cl2,-10.13128358,-2.9919752612499995,-0.3739969076562499,389
Ag2S4F2_4_390.vasp,Ag2S4F2,-12.02181875,-5.160144779999999,-0.6450180974999998,390
Ag2S4I2_4_391.vasp,Ag2S4I2,-8.17557521,-1.6779700999999996,-0.2097462624999999,391
Ag2S4O1_21_392.vasp,Ag2S4O1,-9.56655132,-1.3277503700000004,-0.1896786242857143,392
Ag2S5_21_396.vasp,Ag2S5,-8.53300834,-0.1399055375000006,-0.0199865053571429,396
Ag2Sb2C4N4Cl4F12_14_397.vasp,Ag2Sb2C4N4Cl4F12,-89.83210593,-35.039953642499995,-1.2514269158035711,397
Ag2Sb2O4_26_398.vasp,Ag2Sb2O4,-21.90076429,-13.284950180000004,-1.6606187725000003,398
Ag2Sb2O6_2_399.vasp,Ag2Sb2O6,-28.25008927,-17.406231400000003,-1.7406231400000003,399
Ag2Sb2S4_26_400.vasp,Ag2Sb2S4,-13.90187027,-4.668848749999999,-0.5836060937499998,400
Ag2Sb2S6_12_401.vasp,Ag2Sb2S6,-16.76630622,-4.996637235,-0.4996637235,401
Ag2Sb2S6_2_402.vasp,Ag2Sb2S6,-16.91801668,-5.148347695,-0.5148347695,402
Ag2Sb2Se4_26_403.vasp,Ag2Sb2Se4,-10.76841218,0.4194307699999999,0.0524288462499999,403
Ag2Sb2Se6_2_404.vasp,Ag2Sb2Se6,-13.21855393,1.4833472000000008,0.1483347200000001,404
Ag2Sb2Te4_26_405.vasp,Ag2Sb2Te4,-7.09752255,1.8655262200000005,0.2331907775,405
Ag2Sb2Te6_147_406.vasp,Ag2Sb2Te6,-8.72417242,2.640537440000001,0.2640537440000001,406
Ag2Sb4O12_12_407.vasp,Ag2Sb4O12,-64.1219736,-44.485742,-2.471430111111111,407
Ag2Sb4O3F2_6_408.vasp,Ag2Sb4O3F2,-25.03326343,-15.686333850000002,-1.4260303500000002,408
Ag2Sb4S12_12_409.vasp,Ag2Sb4S12,-37.77372177,-16.28586794,-0.904770441111111,409
Ag2Sb4S3Br2_6_410.vasp,Ag2Sb4S3Br2,-16.22801773,-6.1706348875,-0.5609668079545455,410
Ag2Sb4S3Cl2_6_411.vasp,Ag2Sb4S3Cl2,-17.09370906,-7.006239573749998,-0.6369308703409089,411
Ag2Sb4S3F2_6_412.vasp,Ag2Sb4S3F2,-18.60115881,-8.7913236725,-0.7992112429545455,412
Ag2Sb4S3I2_6_413.vasp,Ag2Sb4S3I2,-15.0857623,-5.6399960225,-0.5127269111363636,413
Ag2Sb4Se3Br2_6_414.vasp,Ag2Sb4Se3Br2,-13.84084171,-2.3173427949999983,-0.2106675268181816,414
Ag2Sb4Se3Cl2_6_415.vasp,Ag2Sb4Se3Cl2,-14.6998643,-3.146278741249999,-0.2860253401136363,415
Ag2Sb4Se3F2_6_416.vasp,Ag2Sb4Se3F2,-16.19741094,-4.9214597300000005,-0.44740543,416
Ag2Sb4Se3I2_6_417.vasp,Ag2Sb4Se3I2,-12.73716336,-1.8252810099999996,-0.1659346372727272,417
Ag2Sb4Te3Br2_6_418.vasp,Ag2Sb4Te3Br2,-10.96932854,-1.114425259999999,-0.1013113872727271,418
Ag2Sb4Te3Cl2_6_419.vasp,Ag2Sb4Te3Cl2,-11.85118556,-1.9661956362499995,-0.178745057840909,419
Ag2Sb4Te3F2_6_420.vasp,Ag2Sb4Te3F2,-13.3132396,-3.705884025,-0.3368985477272727,420
Ag2Sb4Te3I2_6_421.vasp,Ag2Sb4Te3I2,-9.89272259,-0.649435875,-0.059039625,421
Ag2Se1_191_427.vasp,Ag2Se1,0.58311246,4.39162569,1.46387523,427
Ag2Se1Br1Cl2_1_422.vasp,Ag2Se1Br1Cl2,-1.08297044,2.73229334125,0.4553822235416667,422
Ag2Se1O4_21_423.vasp,Ag2Se1O4,-15.49545216,-7.23085141,-1.032978772857143,423
Ag2Se1S1Br2_1_424.vasp,Ag2Se1S1Br2,-2.76751899,2.2937605775,0.3822934295833333,424
Ag2Se1S2I2_1_425.vasp,Ag2Se1S2I2,-4.33530465,1.382682085,0.1975260121428571,425
Ag2Se1S4_21_426.vasp,Ag2Se1S4,-7.49287868,1.3889294800000007,0.1984184971428572,426
Ag2Se2_10_434.vasp,Ag2Se2,-1.5368133,4.02872902,1.007182255,434
Ag2Se2_12_437.vasp,Ag2Se2,-1.2887965,4.27674582,1.069186455,437
Ag2Se2_129_435.vasp,Ag2Se2,-1.11959501,4.44594731,1.1114868275,435
Ag2Se2_187_436.vasp,Ag2Se2,-1.52275196,4.042790360000001,1.01069759,436
Ag2Se2_59_439.vasp,Ag2Se2,-1.88614332,3.679399000000001,0.91984975,439
Ag2Se2Br2_59_428.vasp,Ag2Se2Br2,-2.10286998,3.4471149450000005,0.5745191575,428
Ag2Se2Br2_59_429.vasp,Ag2Se2Br2,-2.10370033,3.4462845950000003,0.5743807658333334,429
Ag2Se2Cl2_59_430.vasp,Ag2Se2Cl2,-2.94585689,2.6342146787500003,0.4390357797916667,430
Ag2Se2Cl2_59_431.vasp,Ag2Se2Cl2,-2.94798477,2.63208679875,0.438681133125,431
Ag2Se2F2_59_432.vasp,Ag2Se2F2,-4.28835801,1.0140792100000011,0.1690132016666668,432
Ag2Se2I2_59_433.vasp,Ag2Se2I2,-1.26058679,3.67778157,0.612963595,433
Ag2Se4_11_444.vasp,Ag2Se4,-4.66294198,4.41665852,0.7361097533333333,444
Ag2Se4_14_445.vasp,Ag2Se4,-4.82363096,4.25596954,0.7093282566666667,445
Ag2Se4_6_446.vasp,Ag2Se4,-5.37938635,3.70021415,0.6167023583333333,446
Ag2Se4Br2_17_440.vasp,Ag2Se4Br2,-6.53544527,2.528597835,0.3160747293749999,440
Ag2Se4Cl2_4_441.vasp,Ag2Se4Cl2,-7.44323099,1.6508987587499997,0.2063623448437499,441
Ag2Se4F2_4_442.vasp,Ag2Se4F2,-9.11964251,-0.3031471100000011,-0.0378933887500001,442
Ag2Se4I2_1_443.vasp,Ag2Se4I2,-5.47007297,2.982353569999999,0.3727941962499999,443
Ag2Sn2O6_51_447.vasp,Ag2Sn2O6,-28.05272107,-18.131941972608697,-1.8131941972608696,447
Ag2Sn2S6_51_448.vasp,Ag2Sn2S6,-17.53755365,-6.690963437608694,-0.6690963437608695,448
Ag2Te1_191_453.vasp,Ag2Te1,1.20172126,4.454035945,1.4846786483333334,453
Ag2Te1Ir1Rh1Se3Br1Cl3_1_449.vasp,Ag2Te1Ir1Rh1Se3Br1Cl3,-14.32918627,-4.365467434374997,-0.363788952864583,449
Ag2Te1O4_21_450.vasp,Ag2Te1O4,-15.28301958,-7.574617375,-1.0820881964285711,450
Ag2Te1S4_21_451.vasp,Ag2Te1S4,-7.54203622,0.7835733950000012,0.1119390564285716,451
Ag2Te1Se1I2_1_452.vasp,Ag2Te1Se1I2,-0.3896031,3.9925667149999993,0.6654277858333332,452
Ag2Te2_10_466.vasp,Ag2Te2,-0.38158803,4.071557200000001,1.0178893000000002,466
Ag2Te2_129_460.vasp,Ag2Te2,-0.34447455,4.10867068,1.02716767,460
Ag2Te2_164_462.vasp,Ag2Te2,-0.32931929,4.123825940000001,1.030956485,462
Ag2Te2_164_463.vasp,Ag2Te2,-0.85234956,3.600795670000001,0.9001989175000001,463
Ag2Te2_187_461.vasp,Ag2Te2,-0.19564507,4.25750016,1.06437504,461
Ag2Te2_51_464.vasp,Ag2Te2,-0.20219602,4.250949210000001,1.0627373025000002,464
Ag2Te2_59_465.vasp,Ag2Te2,-0.83986748,3.61327775,0.9033194375,465
Ag2Te2Br2_59_454.vasp,Ag2Te2Br2,-1.07363389,3.3639539450000004,0.5606589908333334,454
Ag2Te2Cl2_59_455.vasp,Ag2Te2Cl2,-2.05779725,2.40987722875,0.4016462047916667,455
Ag2Te2F2_59_456.vasp,Ag2Te2F2,-3.56844347,0.6215966600000007,0.1035994433333334,456
Ag2Te2H4O10_2_457.vasp,Ag2Te2H4O10,-56.89312473,-35.33407206,-1.9630040033333327,457
Ag2Te2I2_59_458.vasp,Ag2Te2I2,-0.0417275,3.7842437700000007,0.6307072950000001,458
Ag2Te2N2O10_13_459.vasp,Ag2Te2N2O10,-55.18782116,-33.82576734,-2.11411045875,459
Ag2Te3As4Br2_6_467.vasp,Ag2Te3As4Br2,-14.55617341,-0.7545621499999999,-0.068596559090909,467
Ag2Te3As4Cl2_6_468.vasp,Ag2Te3As4Cl2,-15.43999126,-1.60829335625,-0.1462084869318181,468
Ag2Te3As4F2_6_469.vasp,Ag2Te3As4F2,-17.1028221,-3.548758545000002,-0.3226144131818183,469
Ag2Te3As4I2_6_470.vasp,Ag2Te3As4I2,-13.45827078,-0.2682760850000001,-0.024388735,470
Ag2Te3P4Br2_6_471.vasp,Ag2Te3P4Br2,-17.70651402,-0.7257946799999999,-0.0659813345454545,471
Ag2Te3P4Cl2_6_472.vasp,Ag2Te3P4Cl2,-18.6139843,-1.6031783162499984,-0.1457434832954544,472
Ag2Te3P4F2_6_473.vasp,Ag2Te3P4F2,-20.35788829,-3.624716655000004,-0.3295196959090912,473
Ag2Te3P4I2_6_474.vasp,Ag2Te3P4I2,-16.61871444,-0.2496116650000033,-0.0226919695454548,474
Ag2Te4_14_484.vasp,Ag2Te4,-1.87948261,4.97532371,0.8292206183333333,484
Ag2Te4_6_485.vasp,Ag2Te4,-3.16280472,3.6920016,0.6153335999999999,485
Ag2Te4As2_26_475.vasp,Ag2Te4As2,-8.52290998,2.4134927800000003,0.3016865975,475
Ag2Te4Br2_1_476.vasp,Ag2Te4Br2,-3.92172419,2.917524735,0.3646905918749999,476
Ag2Te4Cl2_17_477.vasp,Ag2Te4Cl2,-4.85877522,2.0105603487499994,0.2513200435937499,477
Ag2Te4F2_4_478.vasp,Ag2Te4F2,-6.80866979,-0.2169685699999997,-0.0271210712499999,478
Ag2Te4I2_1_479.vasp,Ag2Te4I2,-2.7610961,3.46653626,0.4333170324999999,479
Ag2Te4Mo1_111_481.vasp,Ag2Te4Mo1,-6.13422353,2.9955903100000008,0.4279414728571429,481
Ag2Te4Mo1O12_5_480.vasp,Ag2Te4Mo1O12,-64.51760818,-42.01953178,-2.211554304210526,480
Ag2Te4P2_26_482.vasp,Ag2Te4P2,-9.74762921,2.77832759,0.34729094875,482
Ag2Te4W1_111_483.vasp,Ag2Te4W1,-8.5590508,2.903572034000001,0.4147960048571431,483
Ag2Te6As2_2_486.vasp,Ag2Te6As2,-10.58867686,2.7493869900000014,0.2749386990000001,486
Ag2Te6P2_147_487.vasp,Ag2Te6P2,-12.66370876,2.26390913,0.226390913,487
Ag2Te8Au2_13_488.vasp,Ag2Te8Au2,-6.40586069,3.79157535,0.3159646124999999,488
Ag2W1S4_8_491.vasp,Ag2W1S4,-16.50424475,-4.771649166,-0.6816641665714285,491
Ag2W1Se4_111_492.vasp,Ag2W1Se4,-12.87560007,0.8118169440000003,0.1159738491428571,492
Ag2Xe2F18_83_493.vasp,Ag2Xe2F18,-4.90942823,-9.69102845,-0.4405012931818181,493
Ag3As1O4_156_495.vasp,Ag3As1O4,-16.55068563,-6.976573680000001,-0.8720717100000002,495
Ag3Bi2Te4_164_497.vasp,Ag3Bi2Te4,-4.58193137,3.95936486,0.4399294288888888,497
Ag3Sb1O4_156_500.vasp,Ag3Sb1O4,-14.84929706,-6.2618621050000005,-0.7827327631250001,500
Ag3Sb1S4_156_501.vasp,Ag3Sb1S4,-8.17902073,1.025621635000002,0.1282027043750002,501
Ag3Sn1P7_1_502.vasp,Ag3Sn1P7,-25.0074832,-1.488648471304348,-0.1353316792094862,502
